year,state_po,district,off_dem,off_rep,off_sum,off_total,our_dem,our_rep,our_total,n_counties,rel_dem,rel_rep,rel_tot,s_dem,s_rep,s_tot
2012,IL,09,194869,98924,293807,293807,194869,98924,293807,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,10,133890,130564,264454,264454,133890,130564,264454,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,11,148928,105348,254295,254295,148928,105348,254295,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,12,157000,129902,303949,303949,157000,129902,303949,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,13,136032,137034,294385,294385,136032,137034,294385,14,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,14,124351,177603,301954,301954,124351,177603,301954,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,15,94162,205775,299937,299937,94162,205775,299937,33,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,16,112301,181789,294090,294090,112301,181789,294090,14,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,17,153519,134623,288161,288161,153519,134623,288161,14,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IL,18,85164,244467,329631,329631,85164,244467,329631,19,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,01,187743,91291,279034,279034,187743,91291,279034,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,02,130113,134033,273475,273475,130113,134033,273475,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,03,92363,187872,280235,280235,92363,187872,280235,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,04,93015,168688,272268,272268,93015,168688,272268,16,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,05,125347,194570,333359,333359,125347,194570,333359,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,06,96678,162613,275253,275253,96678,162613,275253,19,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,07,162122,95828,257950,257950,162122,95828,257950,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,08,122325,151533,283992,283992,122325,151533,283992,19,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,IN,09,132848,165332,298180,298180,132848,165332,298180,13,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KS,01,0,211337,211337,211337,0,211337,211337,63,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KS,02,113735,167463,293718,293718,113735,167463,293718,25,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KS,03,0,201087,293762,293762,0,201087,293762,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KS,04,81770,161094,258922,258922,81770,161094,258922,17,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KY,01,87199,199956,287155,287155,87199,199956,287155,35,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KY,02,89541,181508,282267,282267,89541,181508,282267,21,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KY,03,206385,111452,322656,322656,206385,111452,322656,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KY,04,104734,186036,299444,299444,104734,186036,299444,20,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KY,05,55447,195408,250855,250855,55447,195408,250855,30,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,KY,06,141438,153222,303000,303000,141438,153222,303000,19,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,LA,01,61703,218340,290410,290410,61703,218340,290410,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,LA,02,230417,50146,287354,287354,230417,50146,287354,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,LA,03,0,96587,96587,96587,0,96587,96587,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,LA,04,0,187894,249531,249531,0,187894,249531,15,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,LA,05,0,202536,260216,260216,0,202536,260216,24,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,LA,06,0,243553,306713,306713,0,243553,306713,13,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MA,01,261936,0,266133,266133,684547,0,692223,4,1.6134132001710342,0,1.6010415844709225,BAD (>=2%),ok (<0.05%),BAD (>=2%)
2012,MA,02,259257,0,263335,263335,522949,0,530552,4,1.0171065776430337,0,1.0147416788501338,BAD (>=2%),ok (<0.05%),BAD (>=2%)
2012,MA,03,212119,109372,321753,321753,401236,202800,604590,3,0.8915608691347782,0.8542222872398786,0.8790500787871441,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,MA,04,221303,129936,362245,362245,464378,260019,756301,5,1.098380952811304,1.0011313261913557,1.087816256953167,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,MA,05,257490,82944,341109,341109,492427,165512,659223,3,0.9124121325100004,0.9954668209876543,0.9325875306720139,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,MA,06,180942,176612,374807,374807,360762,340426,734819,2,0.9937991179493981,0.9275360677643648,0.9605263508952607,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,MA,07,210794,0,252836,252836,266592,0,322518,3,0.2647039289543346,0,0.2756015757249759,BAD (>=2%),ok (<0.05%),BAD (>=2%)
2012,MA,08,263999,82242,346811,346811,608282,232654,851706,4,1.30410721252732,1.8288952116923227,1.455821758825412,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,MA,09,212754,116531,362405,362405,358355,210698,618695,5,0.68436316120966,0.8080854021676636,0.7071922296877803,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,MD,01,107670,214204,334828,337760,107670,214204,337760,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MD,02,194088,92071,295525,295940,194088,92093,295940,5,0,2.3894603078059324e-4,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MD,03,213747,94549,319324,319859,213747,94549,319859,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MD,04,240385,64560,311149,311512,240385,64560,311512,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MD,05,238618,95271,343432,343820,238618,95271,343820,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MD,06,181921,117313,309150,309549,181921,117313,309549,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MD,07,247770,67405,323424,323818,247808,67405,323818,3,1.5336804294305203e-4,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MD,08,217531,113033,342863,343256,217531,113033,343256,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,ME,01,236363,128440,364803,364803,235206,128027,363233,6,-0.004895013178881635,-0.0032155091871691062,-0.004303692677965916,small (<0.5%),small (<0.5%),small (<0.5%)
2012,ME,02,191456,137542,328998,328998,190620,137162,327782,11,-0.004366538525823166,-0.0027627924561224935,-0.0036960711007361746,small (<0.5%),small (<0.5%),small (<0.5%)
2012,MI,01,165179,167060,347037,347037,165179,167060,347037,32,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,02,0,194653,318267,318267,108973,194653,318267,8,108973,0,0,BAD (>=2%),ok (<0.05%),ok (<0.05%)
2012,MI,03,144108,171675,326283,326283,144108,171675,326283,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,04,104996,197386,312949,312949,104996,197386,312949,15,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,05,214531,103931,330146,330146,214531,103931,330146,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,06,136563,174955,320475,320475,136563,174955,320475,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,07,136849,169668,318069,318069,136849,169668,318069,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,08,128657,202217,345054,345054,128657,202217,345054,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,09,208846,114760,337316,337316,208846,114760,337316,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,10,97734,226075,328612,328612,97734,226075,328612,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,11,158879,181788,358139,358139,158879,181788,358139,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,12,216884,92472,319223,319223,216884,92472,319223,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,13,235336,38769,284270,284270,235336,38769,284270,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MI,14,270450,51395,328792,328792,270450,51395,328792,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,01,193211,142164,335375,335880,193211,142164,335880,21,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,02,164338,193587,357926,358446,164338,193587,358446,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,03,159937,222335,382272,382705,159937,222335,382705,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,04,216685,109659,347489,347991,216685,109659,347991,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,05,262102,88753,350864,351969,262102,88753,351969,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,06,174944,179240,354187,355153,174944,179240,355153,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,07,197791,114151,327240,327576,197791,114151,327576,38,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MN,08,191976,160520,352496,353663,191976,160520,353663,18,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MO,01,267927,60832,340583,340583,267927,60832,340583,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MO,02,146272,236971,394448,394448,146272,236971,394448,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MO,03,111189,214843,338385,338385,111189,214843,338385,13,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MO,04,113120,192237,318723,318723,113120,192237,318723,24,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MO,05,200290,122149,330942,330942,95708,94678,196292,5,-0.5221528783264267,-0.2248974612972681,-0.40686887732593624,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,MO,06,108503,216906,333688,333688,108503,216906,333688,36,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MO,07,98498,203565,318740,318740,98498,203565,318740,11,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MO,08,73755,216083,300391,300391,73755,216083,300391,30,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MP,00,0,2503,12332,12332,NA,NA,NA,NA,NA,NA,NA,MISSING,MISSING,MISSING
2012,MS,01,114076,186760,309177,309177,114076,186760,309177,22,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MS,02,214978,99160,320244,320244,214978,99160,320244,26,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MS,03,0,234717,293322,293322,0,234717,293322,24,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MS,04,82344,182998,285432,285432,82344,182998,285432,14,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,MT,00,204939,255468,479740,479740,204939,255468,479740,56,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,01,254644,77288,338066,338066,254644,77288,338066,24,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,02,128973,174066,311397,311397,128973,174066,311397,9,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,03,114314,195571,309885,309885,114314,195571,309885,22,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,04,259534,88951,348485,348485,259534,88951,348485,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,05,148252,200945,349197,349197,148252,200945,349197,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,06,142467,222116,364583,364583,142467,222116,364583,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,07,168695,168041,336736,336736,168695,168041,336736,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,08,137139,160695,301824,302280,137139,160695,302280,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,09,171503,194537,375690,375690,171503,194537,375690,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,10,144023,190826,334849,334849,144023,190826,334849,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,11,141107,190319,331426,331426,141107,190319,331426,17,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,12,247591,63317,310908,310908,247591,63317,310908,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NC,13,160115,210495,370610,370610,160115,210495,370610,9,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,ND,00,131869,173433,315563,316071,131869,173433,316071,53,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NE,01,81206,174889,256095,256095,81170,174826,255996,17,-4.43316996281063e-4,-3.602284877836799e-4,-3.865752943243718e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NE,02,129767,133964,263731,263731,129767,133964,263731,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NE,03,65266,187423,252689,252689,65302,187486,252788,75,5.515888824196366e-4,3.361380406887095e-4,3.9178595031837555e-4,small (<0.5%),ok (<0.05%),ok (<0.05%)
2012,NH,01,171650,158659,344830,345022,171650,158659,345022,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NH,02,169275,152977,337188,337394,169275,152977,337394,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,01,210470,92459,308519,308519,210470,92459,308519,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,02,116463,166679,289072,289072,116463,166679,289072,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,03,145509,174257,324406,324406,145509,174257,324406,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,04,107992,195146,306249,306249,107992,195146,306249,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,05,130102,167503,304377,304377,130102,167503,304375,4,0,0,-6.570798713437612e-6,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,06,151782,84360,239638,239638,151782,84360,239638,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,07,123090,175704,307395,307395,123090,175704,307395,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,08,130857,31767,167800,167800,130857,31767,167800,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,09,162834,55094,220148,220148,162834,55094,220148,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,10,201435,24271,230060,230060,201435,24271,230060,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,11,123935,182239,309899,309899,123935,182239,309900,4,0,0,3.2268577826969433e-6,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NJ,12,189938,80907,274391,274391,189938,80907,274391,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NM,01,162924,112473,275856,275856,162924,112472,275855,5,0,-8.891022734345131e-6,-3.625079751754539e-6,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NM,02,92162,113180,205515,205515,92162,133180,225342,19,0,0.17670966601873123,0.09647470987519159,ok (<0.05%),BAD (>=2%),BAD (>=2%)
2012,NM,03,167103,97616,264719,264719,167103,97616,264719,16,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NV,01,113967,56521,179278,179278,113956,56516,179262,1,-9.651916782928392e-5,-8.846269528139983e-5,-8.924686799272638e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NV,02,102019,162213,281449,281449,101928,162057,281191,11,-8.919907076132877e-4,-9.616985075178931e-4,-9.166847279613714e-4,small (<0.5%),small (<0.5%),small (<0.5%)
2012,NV,03,116823,137244,272523,272523,116792,137210,272451,1,-2.6535870504951935e-4,-2.4773396286905075e-4,-2.6419788421527726e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NV,04,120501,101261,240492,240492,120475,101204,240395,7,-2.1576584426685256e-4,-5.629018081986154e-4,-4.033398200355937e-4,ok (<0.05%),small (<0.5%),ok (<0.05%)
2012,NY,01,146179,132304,278483,278659,146179,132304,278483,1,0,0,-6.315963238223061e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,02,100545,142309,242854,242943,100545,142309,242854,2,0,0,-3.663410758902294e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,03,157880,113203,273094,273171,157880,113203,273094,3,0,0,-2.8187472315875406e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,04,163955,85693,265251,265300,163955,85693,265251,1,0,0,-1.8469656992084433e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,05,167836,17875,187056,187141,167836,17875,187056,2,0,0,-4.542029806402659e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,06,111501,50846,164260,164374,111501,50846,164260,1,0,0,-6.935403409298308e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,07,143930,0,151901,152111,143930,0,151901,3,0,0,-0.0013805707674001222,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,08,184039,17650,204130,204207,184039,17650,204130,2,0,0,-3.77068366902212e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,09,186141,24164,213296,213431,186141,24164,213296,1,0,0,-6.325229230992686e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,10,165743,39413,205156,205349,165743,39413,205156,2,0,0,-9.398633545817121e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,11,92430,103118,197487,197635,92430,103118,197487,2,0,0,-7.488552128924532e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,12,194370,46841,241211,241426,194370,46841,241211,3,0,0,-8.905420294417337e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,13,175016,12147,192711,192913,175016,12147,192711,2,0,0,-0.0010471041350245966,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,14,120761,21755,145086,145190,120761,21755,145086,2,0,0,-7.163027756732557e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,15,152661,4427,157088,157115,152661,4427,157088,1,0,0,-1.7184864589631798e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,16,179562,53935,236471,236553,179562,53935,236471,2,0,0,-3.466453606591335e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,17,171417,91899,266087,266205,171417,91899,266087,2,0,0,-4.4326740669784566e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,18,143845,133049,276894,277063,143845,133049,276894,4,0,0,-6.09969573707063e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,19,134295,150245,284540,284679,134295,150245,284540,11,0,0,-4.882692436041998e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,20,203401,93778,297179,297314,203401,93778,297179,5,0,0,-4.5406539887122703e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,21,126631,121646,252451,252556,126631,121646,252451,12,0,0,-4.1574937835569143e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,22,102080,157941,260021,260863,102080,157941,260021,8,0,0,-0.0032277478983221077,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,23,127535,137669,265204,265282,127535,137669,265204,11,0,0,-2.9402673381533615e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,24,143044,127054,292768,292988,143044,127054,292768,4,0,0,-7.508839952489522e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,25,179810,133389,313199,313452,179810,133389,313199,1,0,0,-8.071411252759594e-4,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,NY,26,212588,71666,284254,284271,212588,71666,284254,2,0,0,-5.980209025894305e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,NY,27,156219,161220,317439,317534,156219,161220,317439,8,0,0,-2.9918056019197947e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,01,131490,201907,349716,349716,131490,201907,349716,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,02,137082,194299,331381,331381,137082,194299,331381,8,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,03,201921,77903,295679,295679,201921,77903,295679,1,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,04,114214,182643,312998,312998,114214,182643,312998,14,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,05,137806,201514,351878,351878,137806,201514,351878,14,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,06,144444,164536,308980,308980,144444,164536,308980,18,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,07,137708,178104,315812,315812,137708,178104,315812,10,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,08,0,246380,246442,246442,0,246380,246442,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,09,217775,68666,298166,298166,217775,68666,298166,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,10,131097,208201,349671,349671,131097,208201,349671,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,11,258378,0,258378,258378,258378,0,258378,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,12,134614,233874,368488,368488,134614,233874,368488,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,13,235492,88120,323612,323612,235492,88120,323612,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,14,131638,183660,339878,339878,131638,183660,339878,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,15,128188,205277,333465,333465,128188,205277,333465,12,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OH,16,170604,185167,355771,355771,170604,185167,355771,6,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OK,01,91421,181084,285312,285312,91421,181084,285312,5,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OK,02,96081,143701,250612,250612,96081,143701,250612,26,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OK,03,53472,201744,268003,268003,53472,201744,268003,32,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OK,04,71846,176740,260331,260331,71846,176740,260331,15,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OK,05,97504,153603,261677,261677,97504,153603,261677,3,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OR,01,197845,109699,331471,331980,177842,92084,291250,4,-0.10110439990901969,-0.1605757572995196,-0.12268811374179167,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,OR,02,96741,228043,331809,332255,96595,227384,331420,19,-0.001509184316887359,-0.0028898058699455805,-0.0025131299754706476,small (<0.5%),small (<0.5%),small (<0.5%)
2012,OR,03,264979,70325,355103,355875,264979,70325,355875,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OR,04,212866,140549,359620,360088,212866,140549,360088,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,OR,05,177229,139223,327568,327970,177229,139223,327970,7,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,PA,01,235394,41708,277102,277102,234923,41590,276513,2,-0.0020009006176877914,-0.0028291934401074134,-0.0021255710893461613,small (<0.5%),small (<0.5%),small (<0.5%)
2012,PA,02,318176,33381,356386,356386,318176,33381,356386,2,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,PA,03,123933,165826,302514,302514,123933,165826,302571,7,0,0,1.884210317539023e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,PA,04,104643,181603,303980,303980,104643,181603,304437,4,0,0,0.0015033883808145273,ok (<0.05%),ok (<0.05%),small (<0.5%)
2012,PA,05,104725,177740,282465,282465,104725,177740,282560,16,0,0,3.3632485440674066e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,PA,06,143803,191725,335528,335528,143803,191725,335528,4,0,0,0,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,PA,07,143509,209942,353451,353451,143021,209260,352288,5,-0.0034004835933634826,-0.0032485162568709454,-0.0032904136641288325,small (<0.5%),small (<0.5%),small (<0.5%)
2012,PA,08,152859,199379,352238,352238,152203,198802,351005,2,-0.004291536644881884,-0.002893985825989698,-0.0035004741112543225,small (<0.5%),small (<0.5%),small (<0.5%)
2012,PA,09,0,169177,274305,274305,105409,169165,274574,12,105409,-7.093162782174881e-5,9.806602139953702e-4,BAD (>=2%),ok (<0.05%),small (<0.5%)
2012,PA,10,94227,179563,273790,273790,94227,179563,273902,15,0,0,4.090726469191716e-4,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,PA,11,118231,166967,285198,285198,118231,166967,285211,9,0,0,4.558236733777937e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
2012,PA,12,163589,175352,338941,338941,137148,145990,283193,6,-0.1616306719889479,-0.1674460513709567,-0.16447700337226834,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,PA,13,209901,93918,303819,303819,209793,93866,303659,2,-5.145282776165907e-4,-5.536744819949318e-4,-5.266293418120658e-4,small (<0.5%),small (<0.5%),small (<0.5%)
2012,PA,14,251932,75702,327634,327634,239823,71771,311594,2,-0.04806455710271026,-0.05192729386277773,-0.04895706794777099,BAD (>=2%),BAD (>=2%),BAD (>=2%)
2012,PA,15,128764,168960,297724,297724,128773,169260,298033,5,6.989531235438477e-5,0.0017755681818181818,0.0010378740041111902,ok (<0.05%),small (<0.5%),small (<0.5%)
2012,PA,16,111185,156192,284781,284781,111085,156152,284778,3,-8.994018977380042e-4,-2.5609506248719523e-4,-1.0534410652396051e-5,small (<0.5%),ok (<0.05%),ok (<0.05%)
2012,PA,17,161393,106208,267601,267601,161389,106208,267597,6,-2.478422236404305e-5,0,-1.4947627251019242e-5,ok (<0.05%),ok (<0.05%),ok (<0.05%)
